path,sha256,size_bytes,mtime_iso,type,category,source_id
Backups/AUTO-20250816-125900Z/SEC-03-NARRATIVE - Narrative.md,501c279d857ebc05b8846f6f48ca7d181d4a4a76acb8cc6da871b8c5fc9a590f,146665,2025-08-16T09:15:34,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-125900Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T09:15:34,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-125900Z/SEC-04-LOOPS - Core Gameplay Loops.md,07073166140b0bd47e99c0e2a9738e245d85db04e6763f46e0ee5407afa71ee1,16347,2025-08-16T09:15:34,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-125900Z/SEC-05-SYSTEMS - Systems & Mechanics.md,08ac92638a7dfe34ef13e8e302bd0d1873fa21b061a3ce6276e7a30fa2a5bd52,161526,2025-08-16T09:15:34,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-125900Z/SEC-06-WORLD - World, Levels, & Content.md",90c9e8e2f34c0c5ff0a041e72c02c64ce0ad7f39f1938291d277f467eb47e139,89383,2025-08-16T09:15:34,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-125900Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",3a456554d5c7a74ce677fee2b000deb557efd478d866b788d3c0a2cc08fec796,43409,2025-08-16T09:15:34,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-125900Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,e41f959702630b078e6230f63fde573cfbd1c4f4b212a0130e71d355ef425b93,18509,2025-08-16T09:15:34,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-125900Z/SEC-09-TECH - Technology & Performance Targets.md,b40dc1c779550b685528d71f96e749291e1a426890ebb30d6e6b9c3381beaddb,13249,2025-08-16T09:15:34,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-125900Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T09:15:34,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-125900Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T09:15:34,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-125900Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T09:15:34,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-125900Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T09:15:34,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-125900Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T09:15:34,md,,SEC-14-QA - Quality Assurance Test Plan
Backups/AUTO-20250816-143120Z/DIPLOMAGIC_GDD_Combined.md,6027e549189fe9f62f5341d43bbf7ac61def471eade8028a11bff5fdac109cda,649500,2025-08-16T18:23:26,md,,DIPLOMAGIC_GDD_Combined
Backups/AUTO-20250816-143120Z/SEC-01-FRONT - Front Matter & Executive Summary.md,6caeb87de3ffc0f53ca2b6283aee13a332dfe8ba99bda03d68269764b152d4b6,21142,2025-08-16T18:23:26,md,,SEC-01-FRONT - Front Matter & Executive Summary
Backups/AUTO-20250816-143120Z/SEC-02-PILLARS - Pillars & Audience.md,0ea8ea39c66dbbcd1bd638faf8d6463f7aefc502c914b07c77c6269ffd4ee1a4,20776,2025-08-16T18:23:26,md,,SEC-02-PILLARS - Pillars & Audience
Backups/AUTO-20250816-143120Z/SEC-03-NARRATIVE - Narrative.md,8eaf9be8d6151b20bfc9893f3f559962fca216d079b7b3aa22d7129eaf96dec7,175371,2025-08-16T18:23:26,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-143120Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T18:23:26,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-143120Z/SEC-04-LOOPS - Core Gameplay Loops.md,3273d16b49c7bc351634465057bc2d82d9176709e1e84d6dc4499656fa192fc5,18573,2025-08-16T18:23:26,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-143120Z/SEC-05-SYSTEMS - Systems & Mechanics.md,2740255a303e07dae7be9216ee4a01e0a6fe213ce7a7b62f3571f435b1032074,192243,2025-08-16T18:23:26,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-143120Z/SEC-06-WORLD - World, Levels, & Content.md",54e6c53b0df700ebfdfb6d6107320a4ecbe6038af81c4866b032f803cbc8c6e8,106580,2025-08-16T18:23:26,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-143120Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",20f7f1cc6e0b6cacea2cd83b100e72af332591d4ee0178eaa3bea1ee2e55c3ed,50127,2025-08-16T18:23:26,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-143120Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,3d32c479327f410d670f250b0e6c02e910de42c98f7f5eb50ae796bd7b6342dc,20146,2025-08-16T18:23:26,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-143120Z/SEC-09-TECH - Technology & Performance Targets.md,796b66747cd08f721b1d115eed6362f4f5f029c9f1a169c4385ec8cc63f82f79,14523,2025-08-16T18:23:26,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-143120Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T18:23:26,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-143120Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T18:23:26,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-143120Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T18:23:26,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-143120Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T18:23:26,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-143120Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T18:23:26,md,,SEC-14-QA - Quality Assurance Test Plan
Backups/AUTO-20250816-182942Z/DIPLOMAGIC_GDD_Combined.md,cf64b30c65b549846eab47c25af68ae4e311ed3b82eb294d0259be0245f3d535,741996,2025-08-16T18:23:26,md,,DIPLOMAGIC_GDD_Combined
Backups/AUTO-20250816-182942Z/SEC-01-FRONT - Front Matter & Executive Summary.md,08e2288adb51c76568556740d99637ff358cc741fec90ee78c630998280ab8dc,22908,2025-08-16T18:23:26,md,,SEC-01-FRONT - Front Matter & Executive Summary
Backups/AUTO-20250816-182942Z/SEC-02-PILLARS - Pillars & Audience.md,8804b81f20593adedb39c246e07d16f628adcab345b47895f87b43af11f45989,23031,2025-08-16T18:23:26,md,,SEC-02-PILLARS - Pillars & Audience
Backups/AUTO-20250816-182942Z/SEC-03-NARRATIVE - Narrative.md,d1ebc7331a8a53b58af285a3dcf64a65be8f1d2de78aae9f1a7e8a201f99375a,204077,2025-08-16T18:23:26,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-182942Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T18:23:26,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-182942Z/SEC-04-LOOPS - Core Gameplay Loops.md,3baa12e3c3e28fc462ca5c599934de736acb8ac7a2dd9eb4238a31f762cd229a,20799,2025-08-16T18:23:26,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-182942Z/SEC-05-SYSTEMS - Systems & Mechanics.md,7638d2d86292fc9a38ca907316f876cf20b8b381915ecc832d03d7c2b4f7e18e,222960,2025-08-16T18:23:26,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-182942Z/SEC-06-WORLD - World, Levels, & Content.md",5548c358879c9ed4e9164a1681a7f1e510fb78993b6b32e861bb193de78faaa7,123777,2025-08-16T18:23:26,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-182942Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",2cea62957d3c15667a17689b8113d48fbd406c79935ad556532144e1d8ebdcc6,56845,2025-08-16T18:23:26,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-182942Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,238bf28f455a9a91feb69c04831c323568d20fbd2eedae0fa0ca141560663914,21783,2025-08-16T18:23:26,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-182942Z/SEC-09-TECH - Technology & Performance Targets.md,3b1b6882a0cb0bf8c196197f7e0927b834ec49a2c9542d8201ee4bd0c050c923,15797,2025-08-16T18:23:26,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-182942Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T18:23:26,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-182942Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T18:23:26,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-182942Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T18:23:26,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-182942Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T18:23:26,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-182942Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T18:23:26,md,,SEC-14-QA - Quality Assurance Test Plan
Backups/AUTO-20250816-214429Z/DIPLOMAGIC_GDD_Combined.md,8d570b80b20bc4e559082aab06b889f73bc04f25a217d951f6451c3708145933,834492,2025-08-16T19:51:18,md,,DIPLOMAGIC_GDD_Combined
Backups/AUTO-20250816-214429Z/SEC-01-FRONT - Front Matter & Executive Summary.md,498a54ed5bf4c9939eaa3c30003b1b5b760d3c32184481a0e9e35f9d0e32bcd0,24674,2025-08-16T19:51:18,md,,SEC-01-FRONT - Front Matter & Executive Summary
Backups/AUTO-20250816-214429Z/SEC-02-PILLARS - Pillars & Audience.md,4d4dbee5a178d4d7340ddb1452dbf309b4ed6c40b1c693e82e34fc519cf8232d,25286,2025-08-16T19:51:18,md,,SEC-02-PILLARS - Pillars & Audience
Backups/AUTO-20250816-214429Z/SEC-03-NARRATIVE - Narrative.md,fc807305abdf8225aab52c570b222d2f826d2f34eb326ba752a9c0dd8ecdeb78,232783,2025-08-16T19:51:18,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-214429Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T19:51:18,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-214429Z/SEC-04-LOOPS - Core Gameplay Loops.md,d3bd6f6170b8f6d3635ebc09d5f9b0ddd615d76adac7a01d647223b1bde928e2,23025,2025-08-16T19:51:18,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-214429Z/SEC-05-SYSTEMS - Systems & Mechanics.md,b64d2362652aa655425143bf19798d8da5a05ddb6958138a49dc2748885dbe24,253677,2025-08-16T19:51:18,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-214429Z/SEC-06-WORLD - World, Levels, & Content.md",abba7d80d7066951267de1bbef381349e09834186f7e476c031a47ca8136d922,140974,2025-08-16T19:51:18,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-214429Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",c5149239d9e8f9db1d2387dea6975c98137156394be50724dda3580916cb3e5d,63563,2025-08-16T19:51:18,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-214429Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,40faa6991383a165580bc9054fc0c9ac3a213ef401aa2d6f0abca6b813437e5a,23420,2025-08-16T19:51:18,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-214429Z/SEC-09-TECH - Technology & Performance Targets.md,32a544201be75cd8e9243fa405bc3d3ea0934ba8d4a18a7e8706973b277f5bcd,17071,2025-08-16T19:51:18,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-214429Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T19:51:18,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-214429Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T19:51:18,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-214429Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T19:51:18,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-214429Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T19:51:18,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-214429Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T19:51:18,md,,SEC-14-QA - Quality Assurance Test Plan
Backups/AUTO-20250816-225346Z/DIPLOMAGIC_GDD_Combined.md,8a9267b658ca439824e1caabe46196786440bcbe9ce96cbcd2803026fd8bff25,926988,2025-08-16T19:51:18,md,,DIPLOMAGIC_GDD_Combined
Backups/AUTO-20250816-225346Z/SEC-01-FRONT - Front Matter & Executive Summary.md,f2e0d16b9968deddfd71773d07508d6c98bbeeb5ffda7dd1b469601d4e2fe30c,26440,2025-08-16T19:51:18,md,,SEC-01-FRONT - Front Matter & Executive Summary
Backups/AUTO-20250816-225346Z/SEC-02-PILLARS - Pillars & Audience.md,70a273f3a4e525ba5a737685cf20a3a6073209767c1efe495c9ad7c670dba88c,27541,2025-08-16T19:51:18,md,,SEC-02-PILLARS - Pillars & Audience
Backups/AUTO-20250816-225346Z/SEC-03-NARRATIVE - Narrative.md,0e0a6c4a00eac6e027c68f9c89279107ef6000c6508ddce9b6662a4485518525,261489,2025-08-16T19:51:18,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-225346Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T19:51:18,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-225346Z/SEC-04-LOOPS - Core Gameplay Loops.md,2daf9c3aa7b91c65e221300737cadaf0f6dfcd61ce03c0416af58e8b8a1cb1c8,25251,2025-08-16T19:51:18,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-225346Z/SEC-05-SYSTEMS - Systems & Mechanics.md,7654a305fef32c50b4ba6faf039c852aca44354b39e8761e5ed87b2a7ff53d3e,284394,2025-08-16T19:51:18,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-225346Z/SEC-06-WORLD - World, Levels, & Content.md",c4fdbdda608ea678014c0daa220034a3a53a9f027eb98b2bfaa0fc67a0412b70,158171,2025-08-16T19:51:18,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-225346Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",7a2ded984dc098de4b910bdf4caabfb7815135aa9b80ca0e26d0fccc2100fd9c,70281,2025-08-16T19:51:18,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-225346Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,c0c1e6be022f304994702a8620f17fc5b43b0b9d6db464e4e6b675afe322854b,25057,2025-08-16T19:51:18,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-225346Z/SEC-09-TECH - Technology & Performance Targets.md,dcecd18d0dbae1e5e5cee328be53b3efed4cf6db7cd052a336fc5bd1d80156b2,18345,2025-08-16T19:51:18,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-225346Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T19:51:18,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-225346Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T19:51:18,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-225346Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T19:51:18,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-225346Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T19:51:18,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-225346Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T19:51:18,md,,SEC-14-QA - Quality Assurance Test Plan
Backups/AUTO-20250816-230042Z/DIPLOMAGIC_GDD_Combined.md,3a9c10c1598bc8622f66667d6f9a3f2dc6430bc367a64e1a52307eea449302e2,1019484,2025-08-16T19:51:18,md,,DIPLOMAGIC_GDD_Combined
Backups/AUTO-20250816-230042Z/SEC-01-FRONT - Front Matter & Executive Summary.md,cf84cd62e4cf43a24531b9da6c4b23e37412879bbc24ed7fbea5e7350f2e415a,28206,2025-08-16T19:51:18,md,,SEC-01-FRONT - Front Matter & Executive Summary
Backups/AUTO-20250816-230042Z/SEC-02-PILLARS - Pillars & Audience.md,d6ad0fbdf29add043edb2b1cad631cffd0aaab1e41233ae5697cd2e871132607,29796,2025-08-16T19:51:18,md,,SEC-02-PILLARS - Pillars & Audience
Backups/AUTO-20250816-230042Z/SEC-03-NARRATIVE - Narrative.md,d4547db22a8e18882453770e73c3f4091c8abda962761f62058154d1bdc39115,290195,2025-08-16T19:51:18,md,narrative,SEC-03-NARRATIVE - Narrative
Backups/AUTO-20250816-230042Z/SEC-03_3.2_Chapter_List_REPLACE.md,784c9dc9d53036afbc69803b912a30bb95bceed5a8c9c4f3a9bc572d7e7b11b0,934,2025-08-16T19:51:18,md,,SEC-03_3.2_Chapter_List_REPLACE
Backups/AUTO-20250816-230042Z/SEC-04-LOOPS - Core Gameplay Loops.md,2e3485c443b3c0ae1c1948775696fc825b75d2f0a9d7070727ae66766cc12869,27477,2025-08-16T19:51:18,md,,SEC-04-LOOPS - Core Gameplay Loops
Backups/AUTO-20250816-230042Z/SEC-05-SYSTEMS - Systems & Mechanics.md,9667c92ee729dd1d7459addc6dba4380a472a571891d2f509d9b49d28a8cde3f,315111,2025-08-16T19:51:18,md,systems,SEC-05-SYSTEMS - Systems & Mechanics
"Backups/AUTO-20250816-230042Z/SEC-06-WORLD - World, Levels, & Content.md",294f74c0185b13e98d49ad916cecff6d578bee91bea208c37b71fa9a42bb2fe5,175368,2025-08-16T19:51:18,md,code,"SEC-06-WORLD - World, Levels, & Content"
"Backups/AUTO-20250816-230042Z/SEC-07-UI - UI-UX (Devices, HUD, Menus).md",e1ad13f1dba0bb6b26a6a0ce4edf1ce0daa1aa7af74f4a445a4a0133facb8f20,76999,2025-08-16T19:51:18,md,art,"SEC-07-UI - UI-UX (Devices, HUD, Menus)"
Backups/AUTO-20250816-230042Z/SEC-08-ARTAUDIO - Art Direction & Audio.md,fa5ac4a6b3f7c042473ea8b8c2f96ede6be3e4f64402bf12794ff175ca0b5243,26694,2025-08-16T19:51:18,md,art,SEC-08-ARTAUDIO - Art Direction & Audio
Backups/AUTO-20250816-230042Z/SEC-09-TECH - Technology & Performance Targets.md,be8bfe6f0adf3ed14bbe1e5cfd4b74f6462789581fc18fb7640165c8c73c6302,19619,2025-08-16T19:51:18,md,,SEC-09-TECH - Technology & Performance Targets
Backups/AUTO-20250816-230042Z/SEC-10-PRODUCTION - Production Plan & Milestones.md,042b8d9d8cfda842d7249ce5889558e369cd0ffd7b8783fdcc37adf38a515fe7,6493,2025-08-16T19:51:18,md,,SEC-10-PRODUCTION - Production Plan & Milestones
"Backups/AUTO-20250816-230042Z/SEC-11-QA - QA, Localization, Accessibility.md",89175e7ce8dbeeca7dc7b2eab19a90fbc6676776811d5a6cf54e2d8e5ed9164f,5398,2025-08-16T19:51:18,md,,"SEC-11-QA - QA, Localization, Accessibility"
"Backups/AUTO-20250816-230042Z/SEC-12-RISKS - Risks, Legal, Ratings.md",d30a1ec19589eeba7c8845c10eabf5a59b70e84500be2e8277ab607031c830a6,5881,2025-08-16T19:51:18,md,admin,"SEC-12-RISKS - Risks, Legal, Ratings"
Backups/AUTO-20250816-230042Z/SEC-13-APPENDICES - Appendices.md,4c84e0d86a3414a0e4d9b0b5c9e654a81a0e80aeda2154fa2be1965914e92499,5391,2025-08-16T19:51:18,md,,SEC-13-APPENDICES - Appendices
Backups/AUTO-20250816-230042Z/SEC-14-QA - Quality Assurance Test Plan.md,a9559328dfe3dd57abc6224956d1475d6c1502e7359851b2f56143bffd664c87,5846,2025-08-16T19:51:18,md,,SEC-14-QA - Quality Assurance Test Plan
CHANGELOG.md,ac76a1963ac11e5f06b2dc70a2664e526f46394d5f1c7d8ee8669aeeb6306c2d,956,2025-08-16T09:22:54,md,admin,CHANGELOG
CHANGELOG_AUTO.md,9dff794b8a114298df392988aa73d5c69d40512ad695164a6473d35746c40e2a,8576,2025-08-16T19:51:18,md,admin,CHANGELOG_AUTO
ci_validation_files/validation-rerun.sh,f68980961c79013e58b978041749b0053a5c01cc63a5001859a94043028e630f,443,2025-08-16T21:30:44,code,,validation-rerun
ci_validation_files/validation_postfilter.py,a3568ab12ea6e2f351b39a4cc147e311622ec5871cf3f59f8469c4cfe396bed3,2254,2025-08-16T21:30:44,code,,validation_postfilter
ci_validation_files.tar,3e608db6ceacc78959b465e9791770b3719c69e1e858c494c8ed190e11ddc613,10240,2025-08-16T21:32:16,other,,ci_validation_files
CONTRIBUTING.md,32e46c366e147705be521c7cc89c9750f30eeda81986f0702287934bc18bf5bd,995,2025-08-16T09:49:10,md,,CONTRIBUTING
Corkboard — 2025-08-17 — Canvas Audit and Chat Alignment.md,c83e2c53aeaf87a0ca6ef3c2faa5b228014d996011c8cfdd0710f318bd1a2fcb,671,2025-08-17T05:02:24,md,,Corkboard — 2025-08-17 — Canvas Audit and Chat Alignment
data/spawn/spawn_tables_prologue_ch1.md,6a0ffddce8899f38bd8569cb2b4e4cb9ed795b9b67e72e53b6d8da41e53fea7b,210,2025-08-17T05:18:04,md,code,spawn_tables_prologue_ch1
data/statblocks/enemy_cultist.md,a4618445d16977f6eaa3e898f7f8e702b9889b4460800bb33f0ba9b355722bb6,180,2025-08-17T05:18:04,md,,enemy_cultist
data/statblocks/enemy_mind_swapped_civilian.md,0119ab2484205868ab7bbe4e5a607a0391d77f2b406040c24aad183a4d7f2038,194,2025-08-17T05:18:04,md,,enemy_mind_swapped_civilian
data/statblocks/enemy_new_kadathi_cultist.md,85b5776645ebac4214c5cac945ed7a6605afd6ef2eea8fea9a490f8528dd075b,192,2025-08-17T05:18:04,md,,enemy_new_kadathi_cultist
data/statblocks/enemy_spectral_entity.md,203eb10cc12b69754eacad50422f11dd5598cfb4e7fc3403a523c3bc14d7cf36,188,2025-08-17T05:18:04,md,,enemy_spectral_entity
data/statblocks/schema_statblock.md,c22f788bf9b1c61fae091ffecf0d4538495f10f0df1f57e0abf6b368f604883e,180,2025-08-17T05:18:04,md,,schema_statblock
departments/adversary_npc_systems/Adversary & NPC Systems — Dashboard.md,3cc61bb0ec9aa1fb2cb742f9bf0b583746bacc81364ef3205104c3f0969149b2,600,2025-08-17T05:20:38,md,systems,Adversary & NPC Systems — Dashboard
departments/adversary_npc_systems/stubs/Enemy Systems Department — notes.stub.md,0d6758bf55592ac842f277b26c265821f0927693a25b9af42a3a258c528e58a9,549,2025-08-17T05:20:38,md,systems,Enemy Systems Department — notes.stub
departments/adversary_npc_systems/stubs/Statblocks & Enemies Department — Charter.stub.md,cd0264114f7461616db5a0e54a8159502d6cb46eef946936570962d7b47ffb4c,576,2025-08-17T05:20:38,md,systems,Statblocks & Enemies Department — Charter.stub
departments/qa_ux/QA & UX — Dashboard.md,59f4597dcf351a551e4c9ffbf523de3577fb753123d524d3e1545ca3ed341ca3,237,2025-08-17T05:18:04,md,art,QA & UX — Dashboard
Departments — Roster.md,f16182f05b09b38f20bbf5fcbcb91259857034a35d1b3e39afa52704d600f3cf,277,2025-08-17T05:04:56,md,art,Departments — Roster
developer_guides/archive_process_guide.md,30f3759f8bae2b36ee20057fb510062df0b96eeab1a4f2192df3540ebe384e84,4710,2025-08-16T19:51:18,md,art,archive_process_guide
DIPLOMAGIC_GDD_AutoMerge_Runbook.md,0518e97c26a43349759865c174fdafc58b388e92aff92566f01c9a4eb0809ea2,13327,2025-08-16T05:18:18,md,,DIPLOMAGIC_GDD_AutoMerge_Runbook
